0,1,2
msadsta07.staff.ad.curtin.edu.au,-1.0,-1.0
wpad.staff.ad.curtin.edu.au,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
lgvm03.szaic.gov.cn,1.0,-1.0
sccmpsup01.staff.ad.curtin.edu.au,-1.0,-1.0
rlzy.hfss.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
sccmpsup01.staff.ad.curtin.edu.au,-1.0,-1.0
dr.sg.baidu.com.szaic.gov.cn,-1.0,-1.0
dl.360safe.com.gdaudit.gov.cn,-1.0,-1.0
XJ-YUKONG.101bzzx.com,-1.0,-1.0
msadsta11.staff.ad.curtin.edu.au,-1.0,-1.0
ihsfydceusqzhwm.expressvpn,-1.0,-1.0
_ldap._tcp.1c62617d-3de3-447d-aa5b-21b13778b442.domains._msdcs.101bzzx.com,-1.0,-1.0
msadsta10.staff.ad.curtin.edu.au,-1.0,-1.0
isatap.szcdc.com,1.0,-1.0
www.china-gdftz.gov.cn,1.0,-1.0
msadsta04.staff.ad.curtin.edu.au,-1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
hrss.yangzhou.gov.cn,1.0,-1.0
www.zycgw.gov.cn,1.0,-1.0
_ldap._tcp.dc._msdcs.szgroup.com,-1.0,-1.0
msadsta12.staff.ad.curtin.edu.au,-1.0,-1.0
heemkvjladsdt.DHCP HOST,-1.0,-1.0
XJ-Yukong.101bzzx.com,-1.0,-1.0
www.cppsu.edu.cn,1.0,-1.0
www.zxtj.gov.cn,1.0,-1.0
www.ncfda.gov.cn,1.0,-1.0
NPIF284CF.szzftzsjzyj.gov.cn,-1.0,1.0
msadsta02.staff.ad.curtin.edu.au,-1.0,-1.0
sqs.sqs.gov.cn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
www.forestry.gov.cn,1.0,-1.0
wpad.szcdc.com,1.0,-1.0
lb._dns-sd._udp.risinginfo-vistor,-1.0,-1.0
_ipp._tcp.bogon,1.0,-1.0
NB-PBO.zew.local,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
iidnyomxbuydfxi.expressvpn,-1.0,-1.0
ns3.molss.gov.cn,1.0,-1.0
sso.szwb.gov.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
b._dns-sd._udp.openvpn,1.0,-1.0
_ipp._tcp.bogon,1.0,-1.0
www.xjzfcg.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
msadsta03.staff.ad.curtin.edu.au,-1.0,-1.0
hqkwrrfvluhfgq.expressvpn,-1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
mowqwrlizt.kuikdelivery.com,-1.0,1.0
eowmyxmw.domain,1.0,-1.0
_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.101bzzx.com,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
_ldap._tcp.c91cfa7c-f362-4f32-9e20-27ef949c898a.domains._msdcs.tjs.gov.cn,-1.0,-1.0
b._dns-sd._udp.expressvpn,-1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,1.0
lb._dns-sd._udp.expressvpn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
GAOF-PC.lan,-1.0,-1.0
www.szpls.gov.cn,1.0,-1.0
www.abp.gov.cn,1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
r._dns-sd._udp.risinginfo-vistor,-1.0,-1.0
bajsjy-antivirus.bajsjy.com,-1.0,1.0
wpad.ad.curtin.edu.au,-1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
www.xglz.gov.cn,1.0,-1.0
www.nxcd.gov.cn,1.0,-1.0
www.szgs.gov.cn,1.0,-1.0
www.jajsj.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
ihdrzbw.DHCP,-1.0,-1.0
www.hfsjw.gov.cn,1.0,-1.0
msadsta03.staff.ad.curtin.edu.au,-1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
sso.szwb.gov.cn,1.0,-1.0
http://c.gdt.qq.com.szcdc.lan,-1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
bkswhofrdx.workgroup,-1.0,-1.0
msadsta01.staff.ad.curtin.edu.au,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
msadsta11.staff.ad.curtin.edu.au,-1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
wpad.szcdc.com,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
SEC30CDA7B38767.lan,-1.0,-1.0
msadsta13.staff.ad.curtin.edu.au,-1.0,-1.0
www.szscjg.gov.cn,1.0,-1.0
clock.cuhk.edu.hk.szcdc.com,1.0,-1.0
NPIF284CF.szzftzsjzyj.gov.cn,-1.0,1.0
www.zqqf.gov.cn,1.0,-1.0
rdiqjzckgrxoosu.DHCP HOST,-1.0,-1.0
mail.szbts.gov.cn,1.0,-1.0
12345.qiannan.gov.cn,-1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
AICDC02.szaic.gov.cn,1.0,-1.0
sfweb.com,1.0,-1.0
wpad.staff.ad.curtin.edu.au,1.0,-1.0
rurvqmnhtl.lan,-1.0,-1.0
www.qj.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
mcmzmkqfmtnpd.expressvpn,-1.0,-1.0
XJ-Yukong.101bzzx.com,-1.0,-1.0
_ldap._tcp.5f7c3daa-baa0-4604-af32-88003ea5a1be.domains._msdcs.szaic.gov.cn,-1.0,-1.0
wpad.tjs.gov.cn,1.0,-1.0
hjlurle.gov.cn,1.0,-1.0
wpad.szcdc.com,1.0,-1.0
www.wfpeace.gov.cn,1.0,-1.0
_ldap._tcp.gc._msdcs.aedge.com,-1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
sccmpsup01.staff.ad.curtin.edu.au,-1.0,-1.0
GAOF-PC.lan,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
msadsta07.staff.ad.curtin.edu.au,-1.0,-1.0
dpetjryok.expressvpn,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.szwen.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
wpad.staff.ad.curtin.edu.au,-1.0,-1.0
www.gdsy.gov.cn,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
www.szii.gov.cn,1.0,-1.0
_ldap._tcp.1d25d8d5-ce68-4886-8087-9b4bd36d6f94.domains._msdcs.comtop.local,-1.0,-1.0
sccmpmp01.staff.ad.curtin.edu.au,-1.0,-1.0
_ldap._tcp.å®å®åå±._sites.dc._msdcs.szaic.gov.cn,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
jasgzeabtbtwn.DHCP,-1.0,-1.0
www.henan.gov.cn,1.0,-1.0
www.wubu.gov.cn,1.0,-1.0
www.henan.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
hnga.gov.cn,1.0,-1.0
dpkfdhbvkyij.DHCP HOST,-1.0,-1.0
isatap.360buyAD.local,-1.0,-1.0
msadsta09.staff.ad.curtin.edu.au,-1.0,-1.0
zzskp.szgs.gov.cn,1.0,-1.0
sccmpsup01.staff.ad.curtin.edu.au,-1.0,-1.0
_ldap._tcp.dc._msdcs.tjs.gov.cn,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
NPI38791A.szcdc.com,-1.0,-1.0
msadsta03.staff.ad.curtin.edu.au,-1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
www.zgts.gov.cn,1.0,-1.0
www.bajj.gov.cn,1.0,-1.0
msadsta11.staff.ad.curtin.edu.au,-1.0,-1.0
app01.szaic.gov.cn,1.0,-1.0
_ldap._tcp.17b7f3e2-a395-4aad-b958-ba687d5b1b6d.domains._msdcs.sutpcgd.local,-1.0,-1.0
_kerberos._tcp.Default-First-Site-Name._sites.dc._msdcs.lunet.lboro.ac.uk,-1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
lunet.lboro.ac.uk,1.0,-1.0
office.szbts.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.szwen.gov.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
sz12333.gov.cn,-1.0,-1.0
www.szwen.gov.cn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
_pdl-datastream._tcp.bogon,-1.0,1.0
share.gwd.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,1.0
b._dns-sd._udp.expressvpn,-1.0,-1.0
msadsta06.staff.ad.curtin.edu.au,-1.0,-1.0
MSADAD03.ad.curtin.edu.au,-1.0,-1.0
msadsta10.staff.ad.curtin.edu.au,-1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
isatap.jdjr.360buyad.local,-1.0,-1.0
wpad.staff.ad.curtin.edu.au,1.0,-1.0
www.nmkjt.gov.cn,1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
www.sxsfxz.gov.cn,1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
www.jingzhou.gov.cn,1.0,-1.0
sfweb.com,1.0,-1.0
www.henan.gov.cn,1.0,-1.0
mail.shajing.gov.cn,1.0,-1.0
app01.szaic.gov.cn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
office.szbts.gov.cn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
_pdl-datastream._tcp.bogon,-1.0,1.0
www.jxlcx.gov.cn,1.0,-1.0
office.szbts.gov.cn,1.0,-1.0
qxjs.qxgd.gov.cn,1.0,-1.0
www.lhrss.gov.cn,1.0,-1.0
msadsta13.staff.ad.curtin.edu.au,-1.0,-1.0
wpad.staff.ad.curtin.edu.au,1.0,-1.0
sccmpappv01.staff.ad.curtin.edu.au,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
ns2.szpl.gov.cn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
MACBOOKPRO-3BC5.360buyAD.local,-1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
retracker.local,-1.0,-1.0
shajing.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
msadsta07.staff.ad.curtin.edu.au,-1.0,-1.0
wpad.staff.ad.curtin.edu.au,-1.0,-1.0
srgmhzoshawcwia.expressvpn,-1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
XJ-Yukong.101bzzx.com,-1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
www.pingyu.gov.cn,1.0,-1.0
mail.szbts.gov.cn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
www.szpls.gov.cn,1.0,-1.0
office.szbts.gov.cn,1.0,-1.0
msadsta10.staff.ad.curtin.edu.au,-1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
msadsta08.staff.ad.curtin.edu.au,-1.0,-1.0
b._dns-sd._udp.openvpn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
msadsta07.staff.ad.curtin.edu.au,-1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
wpad.szaic.gov.cn,1.0,-1.0
www.henan.gov.cn,1.0,-1.0
www.lnbwb.gov.cn,1.0,-1.0
aaicweb05.szaic.gov.cn,-1.0,-1.0
wpad.staff.ad.curtin.edu.au,-1.0,-1.0
www.aknews.gov.cn,1.0,-1.0
wpad.staff.ad.curtin.edu.au,-1.0,-1.0
caqfjpfhyny.risinginfo-vistor,-1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
isatap.vcl2728.com,1.0,-1.0
db._dns-sd._udp.expressvpn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
WY-PC.szcdc.com,1.0,-1.0
www.ncfda.gov.cn,1.0,-1.0
www.snjyj.gov.cn,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
msadsta07.staff.ad.curtin.edu.au,-1.0,-1.0
www.hrssgz.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
jlxfda.scjlx.gov.cn,1.0,-1.0
wpad.szcdc.com,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
wpad.szcdc.com,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
dr.sg.baidu.com.szaic.gov.cn,-1.0,-1.0
_ldap._tcp.5f7c3daa-baa0-4604-af32-88003ea5a1be.domains._msdcs.szaic.gov.cn,-1.0,-1.0
msadsta08.staff.ad.curtin.edu.au,-1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
ggdiinslnxeqt.expressvpn,-1.0,-1.0
_kerberos._tcp.vcl2728.com,-1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.comtop.local,-1.0,-1.0
szsi.gov.cn,1.0,-1.0
msadsta08.staff.ad.curtin.edu.au,-1.0,-1.0
www.szwen.gov.cn,1.0,-1.0
www.wzlzw.gov.cn,1.0,-1.0
sz12333.gov.cn,-1.0,-1.0
www.huojia.gov.cn,1.0,-1.0
wpad.szgroup.com,1.0,-1.0
vvcbcicnld.DHCP,-1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,1.0
lb._dns-sd._udp.expressvpn,1.0,-1.0
db._dns-sd._udp.expressvpn,1.0,-1.0
www.hntj.gov.cn,1.0,-1.0
zwdt.wsjd.gov.cn,1.0,-1.0
b._dns-sd._udp.expressvpn,-1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
b._dns-sd._udp.expressvpn,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.cnta.gov.cn,1.0,-1.0
msadsta06.staff.ad.curtin.edu.au,-1.0,-1.0
zobgketf.DHCP HOST,-1.0,-1.0
wpad.ad.curtin.edu.au,-1.0,-1.0
sso.curtin.edu.au,1.0,-1.0
wwnohehqxtjbc.expressvpn,-1.0,-1.0
msadsta01.staff.ad.curtin.edu.au,-1.0,-1.0
www.zqqf.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
www.jiaxianxc.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
vnicwtyceldreno.lan,-1.0,-1.0
_atc._tcp.bogon,1.0,-1.0
msadsta01.staff.ad.curtin.edu.au,-1.0,-1.0
msadsta13.staff.ad.curtin.edu.au,-1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
LENOVO-9109AE8A.szcdc.com,-1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
_ldap._tcp.1d25d8d5-ce68-4886-8087-9b4bd36d6f94.domains._msdcs.comtop.local,-1.0,-1.0
msadsta01.staff.ad.curtin.edu.au,-1.0,-1.0
wpad.staff.ad.curtin.edu.au,1.0,-1.0
wpad.szcdc.com,1.0,-1.0
sz12333.gov.cn,-1.0,-1.0
EUTHERIA.luolab.pku,1.0,-1.0
qhsukcdfm.kuikdelivery.com,-1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
nwlctbr.expressvpn,-1.0,-1.0
sccmpsup01.staff.ad.curtin.edu.au,-1.0,-1.0
www.hylss.gov.cn,1.0,-1.0
_kerberos._tcp.Default-First-Site-Name._sites.dc._msdcs.vds.cgzxclouds.com,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
www.hainanzx.gov.cn,1.0,-1.0
5f76899e-9228-45e4-bf52-3bd09ff64fb2._msdcs.szgov92.com.szgov92.com,-1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
office.szbts.gov.cn,1.0,-1.0
GCZFP32.comtop.local,-1.0,-1.0
www.mizhi.gov.cn,1.0,-1.0
szgeo.szpl.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
qt.ccsn.gov.cn,1.0,-1.0
www.szbts.gov.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
_ldap._tcp.é¾å²åå±ãå¤§å·¥ä¸åºåå±._sites.dc._msdcs.szaic.gov.cn,-1.0,-1.0
www.jinxi.gov.cn,1.0,-1.0
www.szbajs.gov.cn,1.0,-1.0
msadsta05.staff.ad.curtin.edu.au,-1.0,-1.0
_ipp._tcp.bogon,1.0,-1.0
r._dns-sd._udp.risinginfo-vistor,-1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
www.hljrf.gov.cn,1.0,-1.0
www.jadi.gov.cn,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
wpad.staff.ad.curtin.edu.au,-1.0,-1.0
test.cacz.gov.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
shajing.gov.cn,1.0,-1.0
b._dns-sd._udp.expressvpn,1.0,-1.0
mxx.dean.gov.cn,1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
msadsta06.staff.ad.curtin.edu.au,-1.0,-1.0
msadsta06.staff.ad.curtin.edu.au,-1.0,-1.0
jxjy.gdufs.edu.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
_ldap._tcp.dc._msdcs.szcdc.lan,-1.0,-1.0
shajing.gov.cn,1.0,-1.0
AICDC02.szaic.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
lgweb03.szaic.gov.cn,1.0,-1.0
db._dns-sd._udp.openvpn,1.0,-1.0
FGZ-SZCDC.szcdc.com,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
_ipp._tcp.bogon,1.0,-1.0
wpad.ad.curtin.edu.au,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.bjpprft.gov.cn,1.0,-1.0
shajing.gov.cn,1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
wpad.staff.ad.curtin.edu.au,-1.0,-1.0
qavnvvxkmqjtrgw.expressvpn,-1.0,-1.0
oa.szwb.gov.cn,1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.zmdsghj.gov.cn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
wf.szwb.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
zgzx.szft.gov.cn,1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
www.sztax.gov.cn,1.0,-1.0
luhewsj.gov.cn,1.0,-1.0
npi03d4a2.DHCP,-1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
ejpdeipbltyw.DHCP HOST,-1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
msadsta04.staff.ad.curtin.edu.au,-1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
lzqw.gov.cn,1.0,-1.0
_ippusb._tcp.bogon,1.0,-1.0
msadsta10.staff.ad.curtin.edu.au,-1.0,-1.0
www.tkxc.gov.cn,1.0,-1.0
office.szbts.gov.cn,1.0,-1.0
msadsta04.staff.ad.curtin.edu.au,-1.0,-1.0
www.gwytb.gov.cn,1.0,-1.0
msadsta01.staff.ad.curtin.edu.au,-1.0,-1.0
updatem.360safe.com.gdaudit.gov.cn,-1.0,-1.0
sccmpsup01.staff.ad.curtin.edu.au,-1.0,-1.0
EduHallIcon.zxyjh.szsph.com,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.szmb.gov.cn,1.0,-1.0
www.szagri.gov.cn,1.0,-1.0
msadsta03.staff.ad.curtin.edu.au,-1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
_scanner._tcp.bogon,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
sso.szwb.gov.cn,1.0,-1.0
hkgdfqwuoe.DHCP HOST,-1.0,-1.0
msadsta06.staff.ad.curtin.edu.au,-1.0,-1.0
wsbs.szft.gov.cn,1.0,-1.0
www.hfjs.gov.cn,1.0,-1.0
ggfw.dabu.gov.cn,1.0,-1.0
www.xcsrd.gov.cn,1.0,-1.0
wpad.szaic.gov.cn,1.0,-1.0
zxyjh.szsph.com,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
shajing.gov.cn,1.0,-1.0
www.qjsmz.gov.cn,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
mail.szbts.gov.cn,1.0,-1.0
msadsta01.staff.ad.curtin.edu.au,-1.0,-1.0
_scanner._tcp.bogon,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
wf.szwb.gov.cn,1.0,-1.0
mail.szbts.gov.cn,1.0,-1.0
C-D-0012072.staff.ad.curtin.edu.au,-1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
www.xgjw.gov.cn,1.0,-1.0
msadsta09.staff.ad.curtin.edu.au,-1.0,-1.0
fybikdueiug.expressvpn,-1.0,-1.0
sc.isd.gov.hk,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
USER-20170826IF.szcdc.com,-1.0,1.0
office.szbts.gov.cn,1.0,-1.0
msadsta10.staff.ad.curtin.edu.au,-1.0,-1.0
_ldap._tcp.bajsjy.com,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
uipxhacmbasw.DHCP HOST,-1.0,-1.0
www.jxsrga.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
office.szbts.gov.cn,1.0,-1.0
msadsta05.staff.ad.curtin.edu.au,-1.0,-1.0
_ldap._tcp.5f7c3daa-baa0-4604-af32-88003ea5a1be.domains._msdcs.szaic.gov.cn,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
wpad.szcdc.com,1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
shajing.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
ç°å­.xwxx.com,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
_ptp._tcp.bogon,1.0,-1.0
www.szii.gov.cn,1.0,-1.0
www.jse.gov.cn,1.0,-1.0
www.szgs.gov.cn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
b._dns-sd._udp.expressvpn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
www.gdczqts.gov.cn,1.0,-1.0
ns2.szbts.gov.cn,1.0,-1.0
www.sztax.gov.cn,1.0,-1.0
wpad.szbacg.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
mtwqqifclbmy.expressvpn,-1.0,-1.0
uz28tk4r2fp3kkl.zxyjh.szsph.com,-1.0,1.0
ns.szbts.gov.cn,1.0,-1.0
rmyyaltirisw.DHCP HOST,-1.0,-1.0
osce11.comtop.local,1.0,-1.0
www.hyjj.gov.cn,1.0,-1.0
autodiscover.service.curtin.edu.au,-1.0,-1.0
ns1.szgs.gov.cn,1.0,-1.0
www.szft.gov.cn,1.0,-1.0
msadsta03.staff.ad.curtin.edu.au,-1.0,-1.0
wpad.szgroup.com,1.0,-1.0
b._dns-sd._udp.expressvpn,1.0,-1.0
www.rzhb.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
wpad.staff.ad.curtin.edu.au,-1.0,-1.0
eim.szwb.gov.cn,1.0,-1.0
wap.yangzhou.gov.cn,1.0,-1.0
office.szbts.gov.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
msadsta05.staff.ad.curtin.edu.au,-1.0,-1.0
_atc._tcp.bogon,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
www.lgtj.gov.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
sccmpsup01.staff.ad.curtin.edu.au,-1.0,-1.0
msadsta03.staff.ad.curtin.edu.au,-1.0,-1.0
www.gdnx.gov.cn,1.0,-1.0
ghcdqjkvkzkm.workgroup,-1.0,-1.0
msadsta07.staff.ad.curtin.edu.au,-1.0,-1.0
ns1.szbts.gov.cn,1.0,-1.0
www.bapx.gov.cn,1.0,-1.0
oa.szwb.gov.cn,1.0,-1.0
BRN30055C81C5A4.staff.ad.curtin.edu.au,-1.0,-1.0
mail.szbts.gov.cn,1.0,-1.0
BRN30055C81C5A4.ad.curtin.edu.au,-1.0,-1.0
www.gxxzjjjcw.gov.cn,1.0,-1.0
wpad.ad.curtin.edu.au,1.0,-1.0
msadsta09.staff.ad.curtin.edu.au,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
wpad.staff.ad.curtin.edu.au,1.0,-1.0
ljakaujsziqkmk.workgroup,-1.0,-1.0
mail.szbts.gov.cn,1.0,-1.0
lbq.gov.cn,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
webmail.shajing.gov.cn,1.0,-1.0
fdxvpurogxlczng.gov.cn,-1.0,-1.0
www.zhengyang.gov.cn,1.0,-1.0
lb._dns-sd._udp.risinginfo-vistor,-1.0,-1.0
www.shajing.gov.cn,1.0,-1.0
www.zscgzf.gov.cn,1.0,-1.0
www.wfpeace.gov.cn,1.0,-1.0
